step,time,sensor_raw_FL,sensor_raw_FR,raw_frontal,front_dist,filtered_frontal,kalman_estimate,raw_left,raw_right,sensor_raw_L,sensor_raw_R,encoder_L,encoder_R,delta_s,kalman_gain,action
1884,60.288,68.12781,69.515974,0.3,0.298939,0.288321,0.298939,0.3,0.3,64.745727,71.631448,43.38224,90.20592,0.000772,0.369246,FORWARD
1885,60.32,60.897897,65.939734,0.3,0.298832,0.291825,0.298832,0.3,0.3,68.926761,67.220565,43.41992,90.2436,0.000772,0.362751,FORWARD
1886,60.352,67.709693,70.20702,0.3,0.298758,0.294277,0.298758,0.3,0.3,66.600135,67.985198,43.4576,90.28128,0.000772,0.360103,FORWARD
1887,60.384,66.174868,64.368089,0.3,0.298709,0.295994,0.298709,0.3,0.3,66.948178,65.917399,43.49528,90.31896,0.000772,0.359017,FORWARD
1888,60.416,69.908852,63.615965,0.3,0.298676,0.297196,0.298676,0.3,0.3,70.294512,62.341037,43.53296,90.35664,0.000772,0.35857,FORWARD
1889,60.448,70.25905,65.115647,0.3,0.298614,0.298037,0.298614,0.3,0.3,68.093216,63.834217,43.57064,90.4006,0.000837,0.358386,FORWARD
1890,60.48,68.988612,71.319171,0.3,0.298615,0.298626,0.298615,0.3,0.068034,70.729561,74.443464,43.60832,90.43828,0.000772,0.358311,FORWARD
1891,60.512,62.774063,68.350846,0.3,0.298615,0.299038,0.298615,0.068585,0.3,72.41196,67.998277,43.62716,90.4948,0.000772,0.358279,FORWARD
1892,60.544,70.668376,66.557263,0.3,0.298574,0.299327,0.298574,0.3,0.3,69.301117,71.446948,43.68996,90.51364,0.000837,0.358267,FORWARD
1893,60.576,61.142459,74.378629,0.068052,0.068052,0.229944,0.068052,0.3,0.3,67.852678,68.741238,43.72764,90.55132,0.000772,0.358261,FORWARD
1894,60.608,67.253429,68.874345,0.3,0.3,0.250961,0.3,0.3,0.3,69.136643,59.048899,43.76532,90.589,0.000772,0.545455,FORWARD
1895,60.64,66.84941,65.889627,0.3,0.299649,0.265673,0.299649,0.3,0.3,67.957334,72.096779,43.803,90.62668,0.000772,0.545455,FORWARD
1896,60.672,66.059778,67.738922,0.3,0.299356,0.275971,0.299356,0.3,0.3,68.177967,65.025201,43.84068,90.66436,0.000772,0.427083,FORWARD
1897,60.704,64.232686,64.930401,0.3,0.29909,0.28318,0.29909,0.3,0.068265,69.790994,73.590715,43.87836,90.70832,0.000837,0.385403,FORWARD
1898,60.736,72.042802,67.65069,0.3,0.298939,0.288226,0.298939,0.3,0.068014,68.300595,74.519605,43.8972,90.76484,0.000772,0.369246,FORWARD
1899,60.768,66.467178,72.376399,0.068594,0.068594,0.222336,0.068594,0.3,0.3,70.262973,71.426837,43.90976,90.82764,0.000772,0.362751,FORWARD
1900,60.8,62.997274,70.34118,0.3,0.3,0.245635,0.3,0.3,0.3,68.47456,67.952047,43.94744,90.86532,0.000772,0.545455,FORWARD
1901,60.832,73.988714,71.092046,0.068158,0.068158,0.192392,0.068158,0.3,0.3,61.589692,68.715692,43.9914,90.903,0.000837,0.545455,FORWARD
1902,60.864,64.935543,69.176412,0.3,0.3,0.224674,0.3,0.3,0.3,63.21435,67.545538,44.02908,90.94068,0.000772,0.545455,FORWARD
1903,60.896,67.175848,62.439987,0.3,0.299649,0.247272,0.299649,0.3,0.068265,67.596903,73.592012,44.06676,90.97836,0.000772,0.545455,FORWARD
1904,60.928,63.19081,66.352037,0.3,0.299356,0.26309,0.299356,0.3,0.3,70.431331,67.511271,44.07932,91.04116,0.000772,0.427083,FORWARD
1905,60.96,69.574684,68.591802,0.3,0.29913,0.274163,0.29913,0.3,0.3,70.349789,67.743035,44.117,91.07884,0.000772,0.385403,FORWARD
1906,60.992,64.433141,67.719331,0.3,0.298923,0.281914,0.298923,0.3,0.3,72.345092,68.95906,44.16096,91.11652,0.000837,0.369246,FORWARD
1907,61.024,63.846018,69.051086,0.3,0.298822,0.28734,0.298822,0.3,0.3,64.423455,67.131241,44.19864,91.1542,0.000772,0.362751,FORWARD
1908,61.056,76.889584,64.31748,0.067371,0.067371,0.221349,0.067371,0.3,0.3,64.692152,66.182041,44.23632,91.19188,0.000772,0.360103,FORWARD
1909,61.088,60.356251,78.432532,0.066953,0.066763,0.175031,0.066763,0.3,0.3,65.405475,66.273779,44.274,91.23584,0.000837,0.545455,FORWARD
1910,61.12,61.592114,73.808019,0.068206,0.066937,0.142983,0.066937,0.3,0.3,65.361853,61.714635,44.31168,91.27352,0.000772,0.427083,FORWARD
1911,61.152,65.695801,81.642729,0.066083,0.066083,0.119913,0.066133,0.3,0.3,67.412959,68.305904,44.34936,91.3112,0.000772,0.385403,FORWARD
1912,61.184,68.42488,78.921548,0.066821,0.0659,0.103986,0.0659,0.3,0.3,67.526422,66.783312,44.38704,91.34888,0.000772,0.369246,FORWARD
1913,61.216,68.02739,84.316266,0.065359,0.065211,0.092398,0.065211,0.3,0.3,65.224702,61.683881,44.42472,91.38656,0.000772,0.362751,FORWARD
1914,61.248,60.568929,90.60322,0.063655,0.063655,0.083775,0.064157,0.3,0.3,64.52475,66.373826,44.4624,91.42424,0.000772,0.360103,FORWARD
1915,61.28,68.879206,92.85662,0.063044,0.063044,0.077556,0.063221,0.3,0.3,68.641762,68.917409,44.50636,91.46192,0.000837,0.359017,FORWARD
1916,61.312,65.241534,95.321597,0.062376,0.062376,0.073002,0.062423,0.3,0.3,63.539065,63.213418,44.54404,91.4996,0.000772,0.35857,FORWARD
1917,61.344,63.590079,97.960364,0.061661,0.061654,0.0696,0.061654,0.3,0.3,70.55236,65.060415,44.58172,91.53728,0.000772,0.358386,FORWARD
1918,61.376,72.693414,103.145147,0.060256,0.060256,0.066797,0.060616,0.3,0.3,63.515156,65.695149,44.6194,91.58124,0.000837,0.358311,FORWARD
1919,61.408,67.631475,104.707098,0.059612,0.059612,0.064641,0.059761,0.3,0.3,62.99919,63.402645,44.65708,91.61892,0.000772,0.358279,FORWARD
1920,61.44,66.559488,105.012998,0.05942,0.059143,0.063075,0.059143,0.068151,0.3,74.012708,69.755975,44.69476,91.6566,0.000772,0.358267,FORWARD
1921,61.472,69.538125,112.610816,0.054644,0.054644,0.060546,0.057036,0.3,0.3,65.094572,62.182213,44.75756,91.66916,0.000772,0.358261,FORWARD
1922,61.504,65.056755,109.326549,0.056709,0.056423,0.059395,0.056423,0.3,0.3,68.243911,67.525635,44.79524,91.70684,0.000772,0.358259,FORWARD
1923,61.536,68.388885,109.355405,0.056691,0.055982,0.058583,0.055982,0.3,0.3,66.205999,66.980475,44.83292,91.7508,0.000837,0.358258,FORWARD
1924,61.568,62.892275,112.547938,0.054684,0.054684,0.057414,0.055021,0.3,0.3,69.121077,62.60673,44.8706,91.78848,0.000772,0.358258,FORWARD
1925,61.6,63.464943,113.176211,0.054289,0.054263,0.056476,0.054263,0.3,0.3,66.804705,69.279125,44.90828,91.82616,0.000772,0.358258,FORWARD
1926,61.632,65.603785,112.555072,0.054679,0.053917,0.055937,0.053917,0.3,0.3,67.433858,70.128196,44.94596,91.86384,0.000772,0.358258,FORWARD
1927,61.664,66.749653,124.336113,0.04886,0.04886,0.053814,0.051568,0.3,0.3,65.494672,70.114389,44.98992,91.90152,0.000837,0.358258,FORWARD
1928,61.696,60.65033,123.045864,0.049199,0.049199,0.052429,0.050265,0.3,0.3,62.74754,68.567914,45.02132,91.9392,0.000708,0.358258,FORWARD
1929,61.728,73.462869,123.261279,0.049142,0.049142,0.051443,0.049326,0.06785,0.067564,75.124006,76.177685,45.06528,91.97688,0.000837,0.358258,FORWARD
1930,61.76,66.76927,119.539334,0.05029,0.049175,0.051097,0.049175,0.3,0.067678,66.467618,75.757496,45.10296,92.01456,0.000772,0.358258,FORWARD
1931,61.792,71.491068,113.590486,0.054029,0.050418,0.051977,0.050418,0.3,0.06604,64.595354,81.801794,45.11552,92.07736,0.000772,0.358258,FORWARD
1932,61.824,69.568795,121.557356,0.04959,0.04959,0.051261,0.049626,0.3,0.063385,71.126322,91.598759,45.13436,92.13388,0.000772,0.358258,FORWARD
1933,61.856,68.159849,118.218447,0.05112,0.049665,0.051218,0.049665,0.3,0.06105,65.631047,100.217263,45.14692,92.19668,0.000772,0.358258,FORWARD
1934,61.888,70.388565,116.927425,0.051931,0.049981,0.051432,0.049981,0.3,0.060665,68.005192,101.635323,45.15948,92.25948,0.000772,0.358258,FORWARD
1935,61.92,67.999753,116.519746,0.052187,0.050276,0.051659,0.050276,0.3,0.057376,65.850411,108.264608,45.17832,92.316,0.000772,0.358258,FORWARD
1936,61.952,66.54784,113.287917,0.054219,0.051193,0.052427,0.051193,0.3,0.051136,67.873242,118.193397,45.19088,92.3788,0.000772,0.358258,FORWARD
1937,61.984,66.159968,128.050234,0.047883,0.047883,0.051064,0.04947,0.3,0.058801,71.456543,105.997086,45.20972,92.4416,0.000837,0.358258,FORWARD
1938,62.016,68.039651,117.366317,0.051655,0.049757,0.051241,0.049757,0.3,0.051865,66.725248,117.032095,45.22228,92.5044,0.000772,0.358258,FORWARD
1939,62.048,61.751274,113.031015,0.05438,0.050918,0.052183,0.050918,0.3,0.049628,69.670254,121.416147,45.23484,92.5672,0.000772,0.358258,FORWARD
1940,62.08,71.034051,108.446541,0.057262,0.052695,0.053707,0.052695,0.3,0.04696,65.009263,131.562217,45.2474,92.63,0.000772,0.358258,FORWARD
1941,62.112,66.142675,112.888552,0.05447,0.052794,0.053936,0.052794,0.3,0.046799,66.470264,132.172431,45.26624,92.6928,0.000837,0.358258,FORWARD
1942,62.144,66.409356,115.240773,0.052991,0.05241,0.053652,0.05241,0.3,0.045981,69.790989,135.282498,45.2788,92.74932,0.000708,0.358258,FORWARD
1943,62.176,69.18003,115.836721,0.052617,0.051988,0.053342,0.051988,0.3,0.042637,69.42822,148.000036,45.29136,92.81212,0.000772,0.358258,FORWARD
1944,62.208,71.368268,110.521334,0.055958,0.052873,0.054126,0.052873,0.3,0.042791,64.92028,147.416653,45.30392,92.8812,0.000837,0.358258,FORWARD
1945,62.24,63.057483,111.155386,0.055559,0.05334,0.054556,0.05334,0.3,0.039578,66.082691,161.278395,45.31648,92.944,0.000772,0.358258,FORWARD
1946,62.272,70.057503,115.810301,0.052633,0.05255,0.053979,0.05255,0.068455,0.038454,72.890974,169.917231,45.33532,93.0068,0.000837,0.358258,FORWARD
1947,62.304,69.741173,107.884824,0.057615,0.05391,0.05507,0.05391,0.3,0.03699,63.597439,181.17825,45.36672,93.04448,0.000708,0.358258,FORWARD
1948,62.336,66.953188,104.454707,0.059771,0.055514,0.05648,0.055514,0.3,0.037758,66.39269,175.274298,45.37928,93.10728,0.000772,0.358258,FORWARD
1949,62.368,67.524939,104.173192,0.059948,0.056607,0.05752,0.056607,0.3,0.03522,70.276893,194.788262,45.39184,93.17008,0.000772,0.358258,FORWARD
1950,62.4,68.949928,102.426996,0.060451,0.057447,0.0584,0.057447,0.3,0.034943,64.096861,196.9202,45.4044,93.23916,0.000837,0.358258,FORWARD
1951,62.432,68.327988,94.810237,0.062515,0.058767,0.059634,0.058767,0.3,0.033376,67.635547,208.971479,45.41696,93.30196,0.000772,0.358258,FORWARD
1952,62.464,64.711927,90.308758,0.063735,0.06001,0.060864,0.06001,0.3,0.031432,65.913865,223.915492,45.4358,93.36476,0.000837,0.358258,FORWARD
1953,62.496,70.838135,76.952055,0.067354,0.062145,0.062811,0.062145,0.3,0.031821,66.383861,220.929309,45.44836,93.42756,0.000772,0.358258,FORWARD
1954,62.528,70.430412,74.801463,0.067937,0.063725,0.064349,0.063725,0.3,0.030257,65.821168,232.955155,45.46092,93.49036,0.000772,0.358258,FORWARD
1955,62.56,70.181745,69.430189,0.3,0.3,0.135044,0.3,0.3,0.029685,67.085354,239.61421,45.47348,93.55944,0.000837,0.358258,FORWARD
1956,62.592,68.056104,65.453234,0.3,0.299649,0.184531,0.299649,0.3,0.029198,64.85928,246.872886,45.48604,93.62224,0.000772,0.545455,FORWARD
1957,62.624,64.549103,69.12781,0.3,0.299356,0.219172,0.299356,0.3,0.027254,64.686801,275.818535,45.4986,93.68504,0.000772,0.427083,FORWARD
1958,62.656,1224.020797,67.0957,0.011398,0.011398,0.15684,0.011398,0.068291,0.025856,73.495959,296.631784,45.50488,93.74784,0.000708,0.385403,TURN_LEFT
1959,62.688,1002.407583,62.233533,0.01268,0.012068,0.113592,0.012068,0.3,0.026824,66.414469,282.225373,45.42952,93.82948,6.4e-05,0.545455,TURN_LEFT
1960,62.72,845.954835,68.363242,0.013586,0.012716,0.08359,0.012716,0.3,0.025449,63.724259,302.692417,45.34788,93.91112,-0.0,0.427083,TURN_LEFT
1961,62.752,715.79752,71.858449,0.014339,0.013342,0.062815,0.013342,0.3,0.024507,65.892372,316.728,45.26624,93.99276,0.0,0.385403,TURN_LEFT
1962,62.784,577.824001,75.799882,0.015543,0.014154,0.048633,0.014154,0.3,0.024925,70.776073,310.49746,45.19088,94.06812,-0.0,0.369246,TURN_LEFT
1963,62.816,532.806302,67.375308,0.016577,0.015033,0.039016,0.015033,0.3,0.024409,66.732405,318.184195,45.10924,94.14976,0.0,0.362751,TURN_LEFT
1964,62.848,436.955453,67.526511,0.01878,0.016424,0.032945,0.016424,0.3,0.024637,66.615514,314.790075,45.0276,94.22512,-6.4e-05,0.360103,TURN_LEFT
1965,62.88,386.024025,67.729955,0.01995,0.017648,0.029047,0.017648,0.3,0.024827,69.340697,311.96348,44.94596,94.31304,6.4e-05,0.359017,TURN_LEFT
1966,62.912,338.401969,67.352556,0.023051,0.019586,0.027248,0.019586,0.3,0.025179,65.379747,306.721897,44.8706,94.3884,0.0,0.35857,TURN_LEFT
1967,62.944,300.942014,65.062786,0.025567,0.021729,0.026744,0.021729,0.3,0.025957,67.525188,295.128223,44.78896,94.47004,-0.0,0.358386,TURN_LEFT
1968,62.976,245.420557,68.638917,0.029296,0.02444,0.027509,0.02444,0.3,0.027577,66.050086,271.017566,44.70732,94.55168,0.0,0.358311,TURN_LEFT
1969,63.008,205.7123,374.312693,0.02064,0.02064,0.025448,0.02312,0.3,0.028507,66.870372,257.154938,44.62568,94.62704,-6.4e-05,0.358279,TURN_LEFT
1970,63.04,165.756291,1069.641587,0.012291,0.012291,0.021501,0.019199,0.3,0.030904,70.435205,227.977477,44.55032,94.70868,6.4e-05,0.358267,TURN_LEFT
1971,63.072,143.726747,1013.866917,0.012614,0.012614,0.018835,0.01684,0.3,0.031906,66.112809,220.271396,44.46868,94.79032,-0.0,0.358261,TURN_LEFT
1972,63.104,114.384932,863.261809,0.013485,0.013485,0.01723,0.015638,0.3,0.034659,69.506757,199.102396,44.38704,94.87196,0.0,0.358259,TURN_LEFT
1973,63.136,107.168382,683.771617,0.014524,0.014524,0.016418,0.015239,0.3,0.037895,68.377225,174.217799,44.31168,94.94732,0.0,0.358258,TURN_LEFT
1974,63.168,76.875223,547.305071,0.016244,0.015599,0.016366,0.015599,0.3,0.040724,68.325313,155.277552,44.23004,95.02896,-0.0,0.358258,TURN_LEFT
1975,63.2,65.174552,492.045467,0.017514,0.016285,0.01671,0.016285,0.3,0.045043,67.749189,138.852738,44.1484,95.1106,0.0,0.358258,TURN_LEFT
1976,63.232,72.860683,390.344067,0.019851,0.017562,0.017652,0.017562,0.3,0.048007,65.675595,127.580311,44.06676,95.19224,-0.0,0.358258,TURN_LEFT
1977,63.264,71.273561,341.200357,0.022863,0.01942,0.019216,0.01942,0.3,0.055986,61.14028,110.476852,43.99768,95.2676,6.4e-05,0.358258,TURN_LEFT
1978,63.296,69.851209,289.439695,0.026339,0.02194,0.021353,0.02194,0.3,0.060186,68.225139,103.401943,43.90976,95.34924,-6.4e-05,0.358258,TURN_LEFT
1979,63.328,71.936838,255.204988,0.028638,0.02434,0.023539,0.02434,0.3,0.066127,70.64312,81.479861,43.82812,95.43088,0.0,0.358258,TURN_LEFT
1980,63.36,68.420518,212.947693,0.032859,0.027433,0.026335,0.027433,0.3,0.3,61.926464,61.762867,43.74648,95.50624,-6.4e-05,0.358258,TURN_LEFT
1981,63.392,70.827859,176.940727,0.037541,0.031013,0.029696,0.031013,0.3,0.3,67.647997,70.153623,43.67112,95.58788,6.4e-05,0.358258,TURN_LEFT
1982,63.424,70.721754,130.972562,0.047115,0.036782,0.034922,0.036782,0.3,0.3,63.96377,70.940083,43.58948,95.66952,0.0,0.358258,TURN_LEFT
1983,63.456,70.223736,121.100811,0.049711,0.041413,0.039359,0.041413,0.3,0.3,64.493879,64.837284,43.50784,95.75116,-0.0,0.358258,TURN_LEFT
1984,63.488,66.023483,109.900211,0.056348,0.046805,0.044455,0.046805,0.3,0.3,70.130032,64.898063,43.4262,95.82652,-6.4e-05,0.358258,TURN_LEFT
1985,63.52,61.650056,71.974919,0.3,0.3,0.121119,0.3,0.3,0.3,66.353535,60.812692,43.35084,95.90816,6.4e-05,0.358258,TURN_LEFT
1986,63.552,66.953323,69.645338,0.3,0.3,0.174783,0.3,0.3,0.3,68.398331,70.187452,43.2692,95.9898,0.0,0.545455,TURN_LEFT
1987,63.584,62.937234,65.077911,0.3,0.3,0.212348,0.3,0.068186,0.3,73.883989,68.537017,43.18756,96.07144,-0.0,0.427083,TURN_RIGHT
1988,63.616,73.562377,60.35167,0.068273,0.068273,0.169126,0.068273,0.3,0.3,64.950186,65.783311,43.2692,95.9898,0.0,0.385403,TURN_LEFT
1989,63.648,66.166317,67.608324,0.3,0.3,0.208388,0.3,0.3,0.3,67.8871,69.601545,43.18756,96.07144,-0.0,0.545455,TURN_LEFT
1990,63.68,66.97352,62.703077,0.3,0.3,0.235872,0.3,0.3,0.3,70.584412,70.675044,43.1122,96.1468,0.0,0.545455,TURN_LEFT
1991,63.712,69.742274,70.202363,0.3,0.3,0.25511,0.3,0.3,0.067684,61.187217,75.734641,43.03056,96.22844,0.0,0.427083,TURN_LEFT
1992,63.744,67.665029,64.504804,0.3,0.3,0.268577,0.3,0.3,0.3,69.261404,64.595478,42.94892,96.31008,-0.0,0.385403,TURN_LEFT
1993,63.776,69.024278,63.106698,0.3,0.3,0.278004,0.3,0.3,0.3,65.42101,69.60187,42.86728,96.39172,0.0,0.369246,TURN_LEFT
1994,63.808,67.337981,66.241336,0.3,0.3,0.284603,0.3,0.3,0.013493,66.701564,861.983103,42.79192,96.46708,-0.0,0.362751,TURN_LEFT
1995,63.84,63.2292,67.185,0.3,0.3,0.289222,0.3,0.3,0.014077,67.724565,761.004321,42.71028,96.54872,0.0,0.360103,FORWARD
1996,63.872,66.97649,65.353904,0.3,0.299505,0.292455,0.299505,0.3,0.014289,65.056759,724.434661,42.72284,96.61152,0.000772,0.359017,FORWARD
1997,63.904,65.981108,67.618836,0.3,0.299187,0.294719,0.299187,0.3,0.01514,68.357177,595.364275,42.72912,96.6806,0.000772,0.35857,FORWARD
1998,63.936,66.146839,67.857251,0.3,0.298983,0.296303,0.298983,0.3,0.016363,61.176131,542.120783,42.74168,96.7434,0.000772,0.358386,FORWARD
1999,63.968,65.755145,70.325278,0.3,0.29881,0.297412,0.29881,0.3,0.015954,71.579386,559.923393,42.75424,96.81248,0.000837,0.358311,FORWARD
2000,64.0,66.365817,69.62283,0.3,0.298741,0.298189,0.298741,0.3,0.017304,66.43157,501.163559,42.7668,96.87528,0.000772,0.358279,FORWARD
2001,64.032,66.284466,61.689161,0.3,0.298696,0.298732,0.298696,0.3,0.017119,63.877417,509.24884,42.77308,96.94436,0.000772,0.358267,FORWARD
2002,64.064,64.009329,70.489877,0.3,0.298668,0.299112,0.298668,0.068559,0.018916,72.506302,431.002923,42.78564,97.00716,0.000772,0.358261,FORWARD
2003,64.096,64.084494,65.749167,0.3,0.298608,0.299379,0.298608,0.3,0.01936,69.448179,411.698326,42.82332,97.05112,0.000837,0.358259,FORWARD
2004,64.128,67.114484,65.332778,0.3,0.298652,0.299565,0.298652,0.3,0.019872,67.932038,389.430454,42.8296,97.11392,0.000708,0.358258,FORWARD
2005,64.16,68.204427,71.713999,0.3,0.298598,0.299696,0.298598,0.3,0.020454,68.941465,377.075231,42.84216,97.183,0.000837,0.358258,FORWARD
2006,64.192,65.099113,71.03941,0.3,0.298605,0.299787,0.298605,0.3,0.021831,69.411822,356.571092,42.85472,97.2458,0.000772,0.358258,FORWARD
2007,64.224,68.500694,63.321019,0.3,0.298568,0.299851,0.298568,0.3,0.024088,71.13102,322.96427,42.86728,97.31488,0.000837,0.358258,FORWARD
2008,64.256,66.874183,63.845716,0.3,0.298585,0.299896,0.298585,0.3,0.024803,70.168462,312.324323,42.87984,97.37768,0.000772,0.358258,FORWARD
2009,64.288,63.523588,70.557113,0.3,0.298596,0.299927,0.298596,0.3,0.025938,64.552773,295.41565,42.8924,97.44048,0.000772,0.358258,FORWARD
2010,64.32,67.719848,72.992626,0.068427,0.068427,0.230477,0.068427,0.3,0.027101,65.163198,278.095292,42.90496,97.50956,0.000837,0.358258,FORWARD
2011,64.352,67.079945,65.621162,0.3,0.3,0.251334,0.3,0.068468,0.029311,72.842912,245.187704,42.91752,97.57236,0.000772,0.545455,FORWARD
2012,64.384,61.458348,65.916719,0.3,0.299649,0.265934,0.299649,0.3,0.030218,64.578023,233.254794,42.94892,97.61632,0.000772,0.545455,FORWARD
2013,64.416,74.76238,69.288954,0.067948,0.067948,0.206538,0.067948,0.3,0.030913,64.155151,227.909354,42.96148,97.67912,0.000772,0.427083,FORWARD
2014,64.448,64.881641,70.415924,0.3,0.3,0.234577,0.3,0.3,0.033117,68.76924,210.957454,42.97404,97.74192,0.000772,0.545455,FORWARD
2015,64.48,68.119508,68.979777,0.3,0.299649,0.254204,0.299649,0.3,0.035812,65.871827,190.236705,42.9866,97.80472,0.000772,0.545455,FORWARD
2016,64.512,71.309938,63.686414,0.3,0.299356,0.267943,0.299356,0.3,0.036487,63.03501,185.043723,42.99916,97.86752,0.000772,0.427083,FORWARD
2017,64.544,61.023303,66.839109,0.3,0.29913,0.27756,0.29913,0.3,0.038094,67.184465,172.68887,43.01172,97.93032,0.000772,0.385403,FORWARD
2018,64.576,66.270697,68.021932,0.3,0.298923,0.284292,0.298923,0.3,0.041714,59.81323,151.510964,43.02428,97.9994,0.000837,0.369246,FORWARD
2019,64.608,65.254516,61.222136,0.3,0.298781,0.289004,0.298781,0.3,0.042203,67.112577,149.652806,43.04312,98.0622,0.000837,0.362751,FORWARD
2020,64.64,63.774123,70.573152,0.3,0.298725,0.292303,0.298725,0.067899,0.044934,74.943525,139.264795,43.05568,98.125,0.000772,0.360103,FORWARD
2021,64.672,67.710078,71.70883,0.3,0.298688,0.294612,0.298688,0.3,0.04591,63.419566,135.55302,43.09336,98.16268,0.000772,0.359017,FORWARD
2022,64.704,68.861713,71.356188,0.3,0.298663,0.296228,0.298663,0.3,0.049049,60.934792,123.61625,43.10592,98.22548,0.000772,0.35857,FORWARD
2023,64.736,66.620007,69.139158,0.3,0.298646,0.29736,0.298646,0.3,0.053312,66.921244,114.730828,43.11848,98.28828,0.000772,0.358386,FORWARD
2024,64.768,67.602033,66.01183,0.3,0.298636,0.298152,0.298636,0.3,0.054607,65.799434,112.670326,43.13104,98.35108,0.000772,0.358311,FORWARD
2025,64.8,65.835476,63.809437,0.3,0.298588,0.298706,0.298588,0.3,0.055783,65.989158,110.799103,43.14988,98.41388,0.000837,0.358279,FORWARD
2026,64.832,62.682019,66.696336,0.3,0.298598,0.299094,0.298598,0.3,0.055228,66.852809,111.682162,43.16244,98.47668,0.000772,0.358267,FORWARD
2027,64.864,68.135241,64.290802,0.3,0.298563,0.299366,0.298563,0.3,0.061881,59.652998,97.149177,43.18128,98.53948,0.000837,0.358261,FORWARD
2028,64.896,69.400876,64.943519,0.3,0.298624,0.299556,0.298624,0.3,0.06543,71.482375,84.054339,43.19384,98.596,0.000708,0.358259,FORWARD
2029,64.928,66.380379,65.951211,0.3,0.29858,0.299689,0.29858,0.068449,0.068007,72.913756,74.543559,43.21268,98.6588,0.000837,0.358258,FORWARD
2030,64.96,69.808848,67.602155,0.3,0.298593,0.299783,0.298593,0.3,0.3,70.980381,69.71203,43.25036,98.69648,0.000772,0.358258,FORWARD
2031,64.992,69.48805,64.113248,0.3,0.298601,0.299848,0.298601,0.3,0.3,67.13325,63.91718,43.28804,98.73416,0.000772,0.358258,FORWARD
2032,65.024,62.831438,68.737937,0.3,0.298607,0.299893,0.298607,0.3,0.3,67.717798,66.375264,43.32572,98.77184,0.000772,0.358258,FORWARD
2033,65.056,72.133461,73.49096,0.068292,0.068292,0.230413,0.068292,0.3,0.3,65.134737,63.577158,43.3634,98.80952,0.000772,0.358258,FORWARD
2034,65.088,64.249225,67.281537,0.3,0.3,0.251289,0.3,0.3,0.3,64.51724,71.480513,43.40108,98.85348,0.000837,0.545455,FORWARD
2035,65.12,72.302759,64.491929,0.3,0.299649,0.265902,0.299649,0.3,0.3,68.011229,63.650404,43.43876,98.89116,0.000772,0.545455,FORWARD
2036,65.152,65.43188,67.122071,0.3,0.299356,0.276132,0.299356,0.3,0.3,71.698638,68.456189,43.47644,98.92884,0.000772,0.427083,FORWARD
2037,65.184,69.907222,66.60737,0.3,0.29913,0.283292,0.29913,0.068195,0.3,73.849369,65.458328,43.51412,98.96652,0.000772,0.385403,FORWARD
2038,65.216,60.794651,63.827065,0.3,0.298923,0.288305,0.298923,0.3,0.3,69.260584,65.973839,43.57692,98.98536,0.000837,0.369246,FORWARD
2039,65.248,63.172513,68.655746,0.3,0.298822,0.291813,0.298822,0.3,0.3,65.754196,68.887046,43.6146,99.02304,0.000772,0.362751,FORWARD
2040,65.28,69.257377,73.567149,0.068272,0.068272,0.224751,0.068272,0.3,0.3,65.341036,71.895986,43.65228,99.06072,0.000772,0.360103,FORWARD
