step,time,sensor_raw_FL,sensor_raw_FR,raw_frontal,front_dist,side_danger,filtered_frontal,kalman_estimate,raw_left,raw_right,sensor_raw_L,sensor_raw_R,encoder_L,encoder_R,delta_s,kalman_gain,action
1939,62.048,61.751274,64.640134,0.3,0.299649,0.3,0.262949,0.299649,0.3,0.3,69.670254,66.608155,56.00504,82.2994,0.000772,0.545455,FORWARD
1940,62.08,71.034051,61.782818,0.3,0.299356,0.3,0.274064,0.299356,0.3,0.3,65.009263,69.08211,56.04272,82.33708,0.000772,0.427083,FORWARD
1941,62.112,66.142675,65.639495,0.3,0.29913,0.3,0.281845,0.29913,0.3,0.3,66.470264,65.275895,56.0804,82.37476,0.000772,0.385403,FORWARD
1942,62.144,66.409356,68.30686,0.3,0.298964,0.3,0.287291,0.298964,0.3,0.3,69.790989,63.225421,56.11808,82.41244,0.000772,0.369246,FORWARD
1943,62.176,69.18003,69.741035,0.3,0.298847,0.3,0.291104,0.298847,0.3,0.3,69.42822,67.854468,56.15576,82.45012,0.000772,0.362751,FORWARD
1944,62.208,71.368268,66.290334,0.3,0.298686,0.3,0.293773,0.298686,0.3,0.3,64.92028,63.50804,56.19972,82.49408,0.000901,0.360103,FORWARD
1945,62.24,63.057483,68.290085,0.3,0.298663,0.3,0.295641,0.298663,0.3,0.3,66.082691,69.573186,56.2374,82.53176,0.000772,0.359017,FORWARD
1946,62.272,70.057503,71.962412,0.3,0.298647,0.068455,0.296949,0.298647,0.068455,0.3,72.890974,68.307708,56.27508,82.56944,0.000772,0.35857,FORWARD
1947,62.304,69.741173,64.623117,0.3,0.298636,0.06853,0.297864,0.298636,0.3,0.06853,63.597439,72.613632,56.35044,82.56944,0.000772,0.358386,FORWARD
1948,62.336,66.953188,64.308846,0.3,0.298629,0.3,0.298505,0.298629,0.3,0.3,66.39269,62.42861,56.35044,82.6448,0.000772,0.358311,FORWARD
1949,62.368,67.524939,66.221325,0.3,0.298625,0.3,0.298953,0.298625,0.3,0.3,70.276893,69.197595,56.38812,82.68248,0.000772,0.358279,FORWARD
1950,62.4,68.949928,67.252627,0.3,0.298622,0.3,0.299267,0.298622,0.3,0.3,64.096861,63.618981,56.4258,82.72016,0.000772,0.358267,FORWARD
1951,62.432,68.327988,65.43315,0.3,0.29862,0.3,0.299487,0.29862,0.3,0.3,67.635547,66.028684,56.46348,82.75784,0.000772,0.358261,FORWARD
1952,62.464,64.711927,67.225114,0.3,0.298577,0.3,0.299641,0.298577,0.3,0.3,65.913865,70.55002,56.50116,82.8018,0.000837,0.358259,FORWARD
1953,62.496,70.838135,60.996479,0.3,0.29855,0.01886,0.299749,0.29855,0.3,0.01886,66.383861,433.469748,56.54512,82.83948,0.000837,0.358258,FORWARD
1954,62.528,70.430412,65.693719,0.3,0.298574,0.018199,0.299824,0.298574,0.3,0.018199,65.821168,462.226643,56.52628,82.93368,0.000772,0.358258,FORWARD
1955,62.56,70.181745,67.950106,0.3,0.298589,0.018174,0.299877,0.298589,0.3,0.018174,67.085354,463.320299,56.50744,83.02788,0.000772,0.358258,FORWARD
1956,62.592,68.056104,65.453234,0.3,0.29864,0.018069,0.299914,0.29864,0.3,0.018069,64.85928,467.886719,56.48232,83.12208,0.000708,0.358258,FORWARD
1957,62.624,64.549103,69.12781,0.3,0.29859,0.017592,0.29994,0.29859,0.3,0.017592,64.686801,488.646921,56.46348,83.22256,0.000837,0.358258,FORWARD
1958,62.656,70.240127,67.0957,0.3,0.2986,0.017407,0.299958,0.2986,0.068291,0.017407,73.495959,496.691453,56.44464,83.31676,0.000772,0.358258,FORWARD
1959,62.688,64.652135,62.233533,0.3,0.298564,0.018325,0.29997,0.298564,0.3,0.018325,66.414469,456.735054,56.46348,83.37956,0.000837,0.358258,FORWARD
1960,62.72,68.373101,68.363242,0.3,0.298583,0.018543,0.299979,0.298583,0.3,0.018543,63.724259,447.251512,56.44464,83.47376,0.000772,0.358258,FORWARD
1961,62.752,68.512474,71.858449,0.3,0.298636,0.019044,0.299986,0.298636,0.3,0.019044,65.892372,425.449206,56.41952,83.56796,0.000708,0.358258,FORWARD
1962,62.784,66.359092,75.799882,0.067667,0.067667,0.020345,0.23029,0.067667,0.3,0.020345,70.776073,378.696994,56.40068,83.66844,0.000837,0.358258,FORWARD
1963,62.816,68.292139,67.375308,0.3,0.3,0.020982,0.251203,0.3,0.3,0.020982,66.732405,369.216966,56.38184,83.76264,0.000772,0.545455,FORWARD
1964,62.848,60.917648,67.526511,0.3,0.299649,0.022218,0.265842,0.299649,0.3,0.022218,66.615514,350.810736,56.363,83.85684,0.000772,0.545455,FORWARD
1965,62.88,70.708322,67.729955,0.3,0.299319,0.023344,0.276089,0.299319,0.3,0.023344,69.340697,334.044988,56.34416,83.95732,0.000837,0.427083,FORWARD
1966,62.912,65.831289,67.352556,0.3,0.299107,0.02473,0.283263,0.299107,0.3,0.02473,65.379747,313.406201,56.32532,84.05152,0.000772,0.385403,FORWARD
1967,62.944,70.440059,65.062786,0.3,0.29895,0.026403,0.288284,0.29895,0.3,0.026403,67.525188,288.49474,56.30648,84.14572,0.000772,0.369246,FORWARD
1968,62.976,69.507099,68.638917,0.3,0.298838,0.028897,0.291799,0.298838,0.3,0.028897,66.050086,251.354119,56.28764,84.23992,0.000772,0.362751,FORWARD
1969,63.008,67.072928,69.378721,0.3,0.298721,0.3,0.294259,0.298721,0.3,0.3,66.870372,67.742388,56.2688,84.3404,0.000837,0.360103,FORWARD
1970,63.04,65.587725,67.539897,0.3,0.298685,0.3,0.295981,0.298685,0.3,0.3,70.435205,63.81453,56.30648,84.37808,0.000772,0.359017,FORWARD
1971,63.072,68.993708,71.776557,0.3,0.298661,0.3,0.297187,0.298661,0.3,0.3,66.112809,67.564479,56.34416,84.41576,0.000772,0.35857,FORWARD
1972,63.104,64.74331,70.185521,0.3,0.298645,0.3,0.298031,0.298645,0.3,0.3,69.506757,65.693264,56.38184,84.45344,0.000772,0.358386,FORWARD
1973,63.136,69.245349,71.673232,0.3,0.298635,0.3,0.298622,0.298635,0.3,0.3,68.377225,62.330262,56.41952,84.49112,0.000772,0.358311,FORWARD
1974,63.168,73.192415,66.35528,0.068373,0.068373,0.3,0.229547,0.068373,0.3,0.3,68.325313,66.103659,56.46348,84.5288,0.000837,0.358279,FORWARD
1975,63.2,65.174552,71.487421,0.3,0.3,0.3,0.250683,0.3,0.3,0.3,67.749189,63.919546,56.50116,84.56648,0.000772,0.545455,FORWARD
1976,63.232,72.860683,70.984648,0.068463,0.068463,0.3,0.196017,0.068463,0.3,0.3,65.675595,63.01008,56.53884,84.60416,0.000772,0.545455,FORWARD
1977,63.264,71.273561,64.468857,0.3,0.3,0.3,0.227212,0.3,0.3,0.3,61.14028,63.73904,56.57652,84.64812,0.000837,0.545455,FORWARD
1978,63.296,69.851209,60.589083,0.3,0.299649,0.3,0.249048,0.299649,0.3,0.3,68.225139,65.16699,56.6142,84.6858,0.000772,0.545455,FORWARD
1979,63.328,71.936838,70.771883,0.3,0.299356,0.3,0.264334,0.299356,0.3,0.3,70.64312,68.608459,56.65188,84.72348,0.000772,0.427083,FORWARD
1980,63.36,68.420518,68.872249,0.3,0.29913,0.3,0.275034,0.29913,0.3,0.3,61.926464,61.762867,56.68956,84.76116,0.000772,0.385403,FORWARD
1981,63.392,70.827859,70.163204,0.3,0.298964,0.3,0.282524,0.298964,0.3,0.3,67.647997,70.153623,56.72724,84.79884,0.000772,0.369246,FORWARD
1982,63.424,70.721754,58.846608,0.3,0.298806,0.3,0.287767,0.298806,0.3,0.3,63.96377,70.940083,56.7712,84.83652,0.000837,0.362751,FORWARD
1983,63.456,70.223736,68.66974,0.3,0.298742,0.3,0.291437,0.298742,0.3,0.3,64.493879,64.837284,56.80888,84.8742,0.000772,0.360103,FORWARD
1984,63.488,66.023483,71.048908,0.3,0.298698,0.3,0.294006,0.298698,0.3,0.3,70.130032,64.898063,56.84656,84.91188,0.000772,0.359017,FORWARD
1985,63.52,61.650056,67.000773,0.3,0.29867,0.3,0.295804,0.29867,0.3,0.3,66.353535,60.812692,56.88424,84.94956,0.000772,0.35857,FORWARD
1986,63.552,66.953323,69.645338,0.3,0.29861,0.3,0.297063,0.29861,0.3,0.3,68.398331,70.187452,56.92192,84.99352,0.000837,0.358386,FORWARD
1987,63.584,62.937234,65.077911,0.3,0.298612,0.068186,0.297944,0.298612,0.068186,0.3,73.883989,68.537017,56.9596,85.0312,0.000772,0.358311,FORWARD
1988,63.616,73.562377,60.35167,0.068273,0.068273,0.3,0.229043,0.068273,0.3,0.3,64.950186,65.783311,57.03496,85.0312,0.000772,0.358279,FORWARD
1989,63.648,66.166317,67.608324,0.3,0.3,0.3,0.25033,0.3,0.3,0.3,67.8871,69.601545,57.07264,85.06888,0.000772,0.545455,FORWARD
1990,63.68,66.97352,62.703077,0.3,0.299649,0.3,0.265231,0.299649,0.3,0.3,70.584412,70.675044,57.11032,85.10656,0.000772,0.545455,FORWARD
1991,63.712,69.742274,70.202363,0.3,0.299356,0.067684,0.275662,0.299356,0.3,0.067684,61.187217,75.734641,57.148,85.14424,0.000772,0.427083,FORWARD
1992,63.744,67.665029,64.504804,0.3,0.29909,0.3,0.282963,0.29909,0.3,0.3,69.261404,64.595478,57.15428,85.2196,0.000837,0.385403,FORWARD
1993,63.776,69.024278,63.106698,0.3,0.298939,0.3,0.288074,0.298939,0.3,0.3,65.42101,69.60187,57.19196,85.25728,0.000772,0.369246,FORWARD
1994,63.808,67.337981,66.241336,0.3,0.298791,0.3,0.291652,0.298791,0.3,0.3,66.701564,69.750136,57.22964,85.30124,0.000837,0.362751,FORWARD
1995,63.84,63.2292,67.185,0.3,0.298732,0.3,0.294156,0.298732,0.3,0.3,67.724565,67.78536,57.26732,85.33892,0.000772,0.360103,FORWARD
1996,63.872,66.97649,65.353904,0.3,0.298692,0.3,0.295909,0.298692,0.3,0.3,65.056759,69.64849,57.305,85.3766,0.000772,0.359017,FORWARD
1997,63.904,65.981108,67.618836,0.3,0.298666,0.3,0.297137,0.298666,0.3,0.3,68.357177,66.02734,57.34268,85.41428,0.000772,0.35857,FORWARD
1998,63.936,66.146839,67.857251,0.3,0.298648,0.3,0.297996,0.298648,0.3,0.3,61.176131,62.472636,57.38036,85.45196,0.000772,0.358386,FORWARD
1999,63.968,65.755145,70.325278,0.3,0.298637,0.3,0.298597,0.298637,0.3,0.3,71.579386,70.983087,57.41804,85.48964,0.000772,0.358311,FORWARD
2000,64.0,66.365817,69.62283,0.3,0.298588,0.3,0.299018,0.298588,0.3,0.3,66.43157,65.556614,57.462,85.52732,0.000837,0.358279,FORWARD
2001,64.032,66.284466,61.689161,0.3,0.298598,0.067508,0.299313,0.298598,0.3,0.067508,63.877417,76.384454,57.49968,85.565,0.000772,0.358267,FORWARD
2002,64.064,64.009329,70.489877,0.3,0.298605,0.068559,0.299519,0.298605,0.068559,0.3,72.506302,64.408833,57.49968,85.64036,0.000772,0.358261,FORWARD
2003,64.096,64.084494,65.749167,0.3,0.298568,0.3,0.299663,0.298568,0.3,0.3,69.448179,65.120134,57.57504,85.64664,0.000837,0.358259,FORWARD
2004,64.128,67.114484,65.332778,0.3,0.298585,0.3,0.299764,0.298585,0.3,0.3,67.932038,71.862689,57.61272,85.68432,0.000772,0.358258,FORWARD
2005,64.16,68.204427,71.713999,0.3,0.298596,0.068383,0.299835,0.298596,0.3,0.068383,68.941465,73.156447,57.6504,85.722,0.000772,0.358258,FORWARD
2006,64.192,65.099113,71.03941,0.3,0.298603,0.3,0.299884,0.298603,0.3,0.3,69.411822,70.540915,57.6504,85.79736,0.000772,0.358258,FORWARD
2007,64.224,68.500694,63.321019,0.3,0.298608,0.3,0.299919,0.298608,0.3,0.3,71.13102,61.645223,57.68808,85.83504,0.000772,0.358258,FORWARD
2008,64.256,66.874183,63.845716,0.3,0.29857,0.3,0.299943,0.29857,0.3,0.3,70.168462,66.1517,57.73204,85.87272,0.000837,0.358258,FORWARD
2009,64.288,63.523588,70.557113,0.3,0.298586,0.3,0.29996,0.298586,0.3,0.3,64.552773,67.923564,57.76972,85.9104,0.000772,0.358258,FORWARD
2010,64.32,67.719848,72.992626,0.068427,0.068427,0.3,0.2305,0.068427,0.3,0.3,65.163198,70.245968,57.8074,85.94808,0.000772,0.358258,FORWARD
2011,64.352,67.079945,65.621162,0.3,0.3,0.068468,0.25135,0.3,0.068468,0.3,72.842912,64.5978,57.84508,85.98576,0.000772,0.545455,FORWARD
2012,64.384,61.458348,65.916719,0.3,0.29962,0.3,0.265945,0.29962,0.3,0.3,64.578023,65.232209,57.92044,85.99204,0.000837,0.545455,FORWARD
2013,64.416,74.76238,69.288954,0.067948,0.067948,0.3,0.206546,0.067948,0.3,0.3,64.155151,69.794695,57.95812,86.02972,0.000772,0.427083,FORWARD
2014,64.448,64.881641,70.415924,0.3,0.3,0.3,0.234582,0.3,0.3,0.3,68.76924,67.447961,57.9958,86.0674,0.000772,0.545455,FORWARD
2015,64.48,68.119508,68.979777,0.3,0.299649,0.3,0.254208,0.299649,0.3,0.3,65.871827,62.990629,58.03348,86.10508,0.000772,0.545455,FORWARD
2016,64.512,71.309938,63.686414,0.3,0.299356,0.3,0.267945,0.299356,0.3,0.3,63.03501,68.866885,58.07116,86.14276,0.000772,0.427083,FORWARD
2017,64.544,61.023303,66.839109,0.3,0.29913,0.3,0.277562,0.29913,0.3,0.3,67.184465,70.884559,58.10884,86.18044,0.000772,0.385403,FORWARD
2018,64.576,66.270697,68.021932,0.3,0.298923,0.3,0.284293,0.298923,0.3,0.3,59.81323,64.834857,58.1528,86.21812,0.000837,0.369246,FORWARD
2019,64.608,65.254516,61.222136,0.3,0.298822,0.3,0.289005,0.298822,0.3,0.3,67.112577,69.264542,58.19048,86.2558,0.000772,0.362751,FORWARD
2020,64.64,63.774123,70.573152,0.3,0.298752,0.067899,0.292304,0.298752,0.067899,0.3,74.943525,68.019412,58.22816,86.29348,0.000772,0.360103,FORWARD
2021,64.672,67.710078,71.70883,0.3,0.298663,0.3,0.294613,0.298663,0.3,0.3,63.419566,68.567402,58.30352,86.29976,0.000837,0.359017,FORWARD
2022,64.704,68.861713,71.356188,0.3,0.298647,0.3,0.296229,0.298647,0.3,0.3,60.934792,66.664265,58.3412,86.33744,0.000772,0.35857,FORWARD
2023,64.736,66.620007,69.139158,0.3,0.298636,0.3,0.29736,0.298636,0.3,0.3,66.921244,65.012867,58.37888,86.37512,0.000772,0.358386,FORWARD
2024,64.768,67.602033,66.01183,0.3,0.298629,0.3,0.298152,0.298629,0.3,0.3,65.799434,66.317303,58.41656,86.4128,0.000772,0.358311,FORWARD
2025,64.8,65.835476,63.809437,0.3,0.298625,0.3,0.298706,0.298625,0.3,0.3,65.989158,68.295797,58.45424,86.45048,0.000772,0.358279,FORWARD
2026,64.832,62.682019,66.696336,0.3,0.298622,0.068203,0.299095,0.298622,0.3,0.068203,66.852809,73.819957,58.49192,86.48816,0.000772,0.358267,FORWARD
2027,64.864,68.135241,64.290802,0.3,0.298579,0.3,0.299366,0.298579,0.3,0.3,59.652998,68.904142,58.4982,86.56352,0.000837,0.358261,FORWARD
2028,64.896,69.400876,64.943519,0.3,0.298592,0.3,0.299556,0.298592,0.3,0.3,71.482375,67.078961,58.53588,86.6012,0.000772,0.358259,FORWARD
2029,64.928,66.380379,65.951211,0.3,0.298601,0.068449,0.299689,0.298601,0.068449,0.3,72.913756,69.189396,58.57356,86.63888,0.000772,0.358258,FORWARD
2030,64.96,69.808848,67.602155,0.3,0.298565,0.3,0.299783,0.298565,0.3,0.3,70.980381,69.708897,58.64892,86.64516,0.000837,0.358258,FORWARD
2031,64.992,69.48805,64.113248,0.3,0.298583,0.3,0.299848,0.298583,0.3,0.3,67.13325,63.91718,58.6866,86.68284,0.000772,0.358258,FORWARD
2032,65.024,62.831438,68.737937,0.3,0.298595,0.3,0.299893,0.298595,0.3,0.3,67.717798,66.375264,58.72428,86.72052,0.000772,0.358258,FORWARD
2033,65.056,72.133461,73.49096,0.068292,0.068292,0.3,0.230413,0.068292,0.3,0.3,65.134737,63.577158,58.76196,86.7582,0.000772,0.358258,FORWARD
2034,65.088,64.249225,67.281537,0.3,0.3,0.3,0.251289,0.3,0.3,0.3,64.51724,71.480513,58.79964,86.79588,0.000772,0.545455,FORWARD
2035,65.12,72.302759,64.491929,0.3,0.299649,0.3,0.265902,0.299649,0.3,0.3,68.011229,63.650404,58.83732,86.83356,0.000772,0.545455,FORWARD
2036,65.152,65.43188,67.122071,0.3,0.299319,0.3,0.276132,0.299319,0.3,0.3,71.698638,68.456189,58.88128,86.87124,0.000837,0.427083,FORWARD
2037,65.184,69.907222,66.60737,0.3,0.299067,0.068195,0.283292,0.299067,0.068195,0.3,73.849369,65.458328,58.91896,86.9152,0.000837,0.385403,FORWARD
2038,65.216,60.794651,63.827065,0.3,0.298925,0.3,0.288305,0.298925,0.3,0.3,69.260584,65.973839,58.99432,86.9152,0.000772,0.369246,FORWARD
2039,65.248,63.172513,68.655746,0.3,0.298822,0.3,0.291813,0.298822,0.3,0.3,65.754196,68.887046,59.032,86.95288,0.000772,0.362751,FORWARD
2040,65.28,69.257377,73.567149,0.068272,0.068272,0.3,0.224751,0.068272,0.3,0.3,65.341036,71.895986,59.06968,86.99056,0.000772,0.360103,FORWARD
2041,65.312,69.134118,65.274217,0.3,0.3,0.3,0.247326,0.3,0.3,0.3,66.194685,63.34908,59.10736,87.02824,0.000772,0.545455,FORWARD
2042,65.344,66.334766,67.30279,0.3,0.299649,0.3,0.263128,0.299649,0.3,0.3,63.713731,66.949724,59.14504,87.06592,0.000772,0.545455,FORWARD
2043,65.376,70.077501,69.646798,0.3,0.299356,0.3,0.27419,0.299356,0.3,0.3,67.649043,69.614058,59.18272,87.1036,0.000772,0.427083,FORWARD
2044,65.408,63.623591,66.378569,0.3,0.29913,0.3,0.281933,0.29913,0.3,0.3,68.637358,66.691865,59.2204,87.14128,0.000772,0.385403,FORWARD
2045,65.44,64.3169,66.836473,0.3,0.298923,0.3,0.287353,0.298923,0.3,0.3,66.313521,66.181939,59.25808,87.18524,0.000837,0.369246,FORWARD
2046,65.472,64.852771,61.137027,0.3,0.298781,0.3,0.291147,0.298781,0.3,0.3,68.420655,68.845684,59.30204,87.22292,0.000837,0.362751,FORWARD
2047,65.504,72.214511,68.652813,0.3,0.298725,0.3,0.293803,0.298725,0.3,0.3,65.877765,67.303497,59.33972,87.2606,0.000772,0.360103,FORWARD
2048,65.536,71.259456,70.020311,0.3,0.298688,0.3,0.295662,0.298688,0.3,0.3,68.02942,68.380538,59.3774,87.29828,0.000772,0.359017,FORWARD
2049,65.568,61.961284,67.056264,0.3,0.298663,0.3,0.296963,0.298663,0.3,0.3,71.62008,71.192012,59.41508,87.33596,0.000772,0.35857,FORWARD
2050,65.6,68.002613,69.130586,0.3,0.298646,0.3,0.297874,0.298646,0.3,0.3,68.183295,69.761482,59.45276,87.37364,0.000772,0.358386,FORWARD
2051,65.632,67.203712,65.263878,0.3,0.298636,0.3,0.298512,0.298636,0.3,0.3,68.139133,70.973257,59.49044,87.41132,0.000772,0.358311,FORWARD
2052,65.664,60.713108,72.018832,0.3,0.298629,0.3,0.298958,0.298629,0.3,0.3,64.429171,71.251054,59.52812,87.449,0.000772,0.358279,FORWARD
2053,65.696,63.745039,66.827697,0.3,0.298624,0.3,0.299271,0.298624,0.3,0.3,60.857178,66.794785,59.5658,87.48668,0.000772,0.358267,FORWARD
2054,65.728,64.065797,68.931244,0.3,0.29858,0.3,0.29949,0.29858,0.3,0.3,60.486592,64.505254,59.60348,87.53064,0.000837,0.358261,FORWARD
2055,65.76,64.707193,64.115978,0.3,0.298552,0.3,0.299643,0.298552,0.3,0.3,62.873615,66.779084,59.64744,87.56832,0.000837,0.358259,FORWARD
2056,65.792,66.306796,64.192775,0.3,0.298575,0.3,0.29975,0.298575,0.3,0.3,68.171431,70.796167,59.68512,87.606,0.000772,0.358258,FORWARD
2057,65.824,65.574984,68.666086,0.3,0.29859,0.3,0.299825,0.29859,0.3,0.3,68.42014,65.235696,59.7228,87.64368,0.000772,0.358258,FORWARD
2058,65.856,67.932872,69.343503,0.3,0.298599,0.3,0.299877,0.298599,0.3,0.3,71.113169,66.621488,59.76048,87.68136,0.000772,0.358258,FORWARD
2059,65.888,65.156228,61.826673,0.3,0.298605,0.3,0.299914,0.298605,0.3,0.3,65.298595,70.169123,59.79816,87.71904,0.000772,0.358258,FORWARD
2060,65.92,60.767048,63.64899,0.3,0.298609,0.3,0.29994,0.298609,0.3,0.3,64.87618,65.152527,59.83584,87.75672,0.000772,0.358258,FORWARD
2061,65.952,68.859773,67.420348,0.3,0.298612,0.3,0.299958,0.298612,0.3,0.3,65.522132,65.048413,59.87352,87.7944,0.000772,0.358258,FORWARD
2062,65.984,70.824846,62.693272,0.3,0.298613,0.3,0.299971,0.298613,0.3,0.3,66.50469,62.020136,59.9112,87.83208,0.000772,0.358258,FORWARD
2063,66.016,66.194025,65.990368,0.3,0.298573,0.3,0.299979,0.298573,0.3,0.3,70.909513,65.536192,59.94888,87.87604,0.000837,0.358258,FORWARD
2064,66.048,66.469188,66.286903,0.3,0.298547,0.068269,0.299986,0.298547,0.068269,0.3,73.578489,71.516143,59.99284,87.91372,0.000837,0.358258,FORWARD
2065,66.08,63.261643,69.441631,0.3,0.298572,0.3,0.29999,0.298572,0.3,0.3,67.140043,64.080458,60.0682,87.91372,0.000772,0.358258,FORWARD
2066,66.112,67.42752,68.023735,0.3,0.298588,0.3,0.299993,0.298588,0.3,0.3,66.127542,71.524251,60.10588,87.9514,0.000772,0.358258,FORWARD
2067,66.144,65.274209,62.835613,0.3,0.298598,0.3,0.299995,0.298598,0.3,0.3,71.224084,71.352459,60.14356,87.98908,0.000772,0.358258,FORWARD
2068,66.176,68.107793,63.422641,0.3,0.298605,0.3,0.299997,0.298605,0.3,0.3,66.818223,66.944345,60.18124,88.02676,0.000772,0.358258,FORWARD
2069,66.208,71.345865,65.443282,0.3,0.298609,0.3,0.299998,0.298609,0.3,0.3,62.931434,70.893143,60.21892,88.06444,0.000772,0.358258,FORWARD
2070,66.24,64.392969,70.090759,0.3,0.298612,0.3,0.299998,0.298612,0.3,0.3,66.434933,70.548316,60.2566,88.10212,0.000772,0.358258,FORWARD
2071,66.272,62.373031,70.509566,0.3,0.298572,0.3,0.299999,0.298572,0.3,0.3,67.408019,71.57476,60.29428,88.14608,0.000837,0.358258,FORWARD
2072,66.304,59.983553,65.760731,0.3,0.298588,0.3,0.299999,0.298588,0.3,0.3,67.246662,67.570526,60.33196,88.18376,0.000772,0.358258,FORWARD
2073,66.336,62.762724,60.76746,0.3,0.298557,0.3,0.299999,0.298557,0.3,0.3,69.50727,69.928156,60.37592,88.22144,0.000837,0.358258,FORWARD
2074,66.368,69.459893,66.491572,0.3,0.298578,0.3,0.3,0.298578,0.3,0.3,68.995398,71.207865,60.4136,88.25912,0.000772,0.358258,FORWARD
2075,66.4,62.906999,70.887188,0.3,0.298592,0.3,0.3,0.298592,0.3,0.3,65.668622,64.892212,60.45128,88.2968,0.000772,0.358258,FORWARD
2076,66.432,69.191601,67.108635,0.3,0.298601,0.3,0.3,0.298601,0.3,0.3,66.882928,66.183878,60.48896,88.33448,0.000772,0.358258,FORWARD
2077,66.464,67.224205,66.046433,0.3,0.298606,0.068226,0.3,0.298606,0.068226,0.3,73.734897,64.567962,60.52664,88.37216,0.000772,0.358258,FORWARD
2078,66.496,70.355521,71.823585,0.3,0.29861,0.3,0.3,0.29861,0.3,0.3,63.235343,67.666516,60.602,88.37216,0.000772,0.358258,FORWARD
2079,66.528,63.399766,69.072516,0.3,0.298571,0.3,0.3,0.298571,0.3,0.3,67.430011,65.706533,60.63968,88.41612,0.000837,0.358258,FORWARD
2080,66.56,68.153418,64.840647,0.3,0.298587,0.3,0.3,0.298587,0.3,0.3,66.706186,64.038195,60.67736,88.4538,0.000772,0.358258,FORWARD
2081,66.592,60.200037,61.406982,0.3,0.298598,0.3,0.3,0.298598,0.3,0.3,71.532258,70.83232,60.71504,88.49148,0.000772,0.358258,FORWARD
2082,66.624,69.638007,63.879147,0.3,0.298604,0.3,0.3,0.298604,0.3,0.3,64.973974,63.336137,60.75272,88.52916,0.000772,0.358258,FORWARD
2083,66.656,71.50366,69.543371,0.3,0.298567,0.3,0.3,0.298567,0.3,0.3,68.747211,65.555762,60.79668,88.56684,0.000837,0.358258,FORWARD
2084,66.688,62.130659,72.373548,0.068595,0.068595,0.3,0.230579,0.068595,0.3,0.3,64.766926,65.646728,60.83436,88.60452,0.000772,0.358258,FORWARD
2085,66.72,69.545773,70.431335,0.3,0.3,0.3,0.251405,0.3,0.3,0.3,61.786331,64.78785,60.87204,88.6422,0.000772,0.545455,FORWARD
2086,66.752,66.712739,67.041865,0.3,0.299649,0.3,0.265983,0.299649,0.3,0.3,60.816835,67.687588,60.90972,88.67988,0.000772,0.545455,FORWARD
2087,66.784,62.928043,63.686583,0.3,0.299356,0.3,0.276188,0.299356,0.3,0.3,68.259498,65.405979,60.9474,88.71756,0.000772,0.427083,FORWARD
2088,66.816,71.799216,67.777193,0.3,0.29909,0.3,0.283332,0.29909,0.3,0.3,64.965787,66.83053,60.98508,88.76152,0.000837,0.385403,FORWARD
2089,66.848,66.260649,63.334514,0.3,0.298939,0.3,0.288332,0.298939,0.3,0.3,67.843913,66.846225,61.02276,88.7992,0.000772,0.369246,FORWARD
2090,66.88,72.685854,62.843495,0.068511,0.068511,0.3,0.222386,0.068511,0.3,0.3,68.332025,70.787497,61.06044,88.83688,0.000772,0.362751,FORWARD
2091,66.912,68.386701,64.696043,0.3,0.3,0.3,0.24567,0.3,0.3,0.3,69.305878,66.78443,61.09812,88.87456,0.000772,0.545455,FORWARD
2092,66.944,68.313079,69.819636,0.3,0.29962,0.068491,0.261969,0.29962,0.068491,0.3,72.756878,61.939117,61.14208,88.91224,0.000837,0.545455,FORWARD
2093,66.976,62.654513,70.86556,0.3,0.29934,0.3,0.273378,0.29934,0.3,0.3,71.04738,69.074615,61.21744,88.91224,0.000772,0.427083,FORWARD
2094,67.008,65.626572,64.879626,0.3,0.299119,0.3,0.281365,0.299119,0.3,0.3,67.015071,67.56484,61.25512,88.94992,0.000772,0.385403,FORWARD
2095,67.04,71.000112,66.615682,0.3,0.298917,0.3,0.286955,0.298917,0.3,0.3,71.012119,65.055944,61.2928,88.99388,0.000837,0.369246,FORWARD
2096,67.072,71.298673,60.611435,0.3,0.298817,0.3,0.290869,0.298817,0.3,0.3,63.310026,62.126374,61.33048,89.03156,0.000772,0.362751,FORWARD
2097,67.104,70.298183,64.180205,0.3,0.298749,0.3,0.293608,0.298749,0.3,0.3,68.435629,70.939996,61.36816,89.06924,0.000772,0.360103,FORWARD
